v3_start,v3_end,offset,match_method
1238116,1238156,3194,gaia
1238157,1238157,3194,tyc
1238158,1238159,3194,gaia
1238160,1238160,3194,tyc
1238161,1238263,3194,gaia
1238264,1238264,3194,tyc
1238265,1238274,3194,gaia
1238275,1238275,3194,tyc
1238276,1238276,3194,gaia
1238277,1238277,3194,tyc
1238278,1238326,3194,gaia
1238327,1238327,3194,tyc
1238328,1238353,3194,gaia
1238354,1238354,3194,tyc
1238355,1238425,3194,gaia
1238426,1238426,3194,tyc
1238427,1238491,3194,gaia
1238492,1238492,3194,tyc
1238493,1238533,3194,gaia
1238534,1238535,3194,tyc
1238536,1238543,3194,gaia
1238544,1238613,3195,gaia
1238614,1238614,3195,tyc
1238615,1238650,3196,gaia
1238651,1238651,3196,tyc
1238652,1238658,3196,gaia
1238659,1238659,3195,gaia
1238660,1238709,3196,gaia
1238710,1238710,3196,tyc
1238711,1238756,3197,gaia
1238757,1238757,3197,tyc
1238758,1238843,3197,gaia
1238844,1238844,3197,tyc
1238845,1238912,3197,gaia
1238913,1238913,3197,tyc
1238914,1238944,3197,gaia
1238945,1239038,3198,gaia
1239039,1239039,3198,tyc
1239040,1239105,3198,gaia
1239106,1239106,3198,tyc
1239107,1239170,3198,gaia
1239171,1239171,3198,tyc
1239172,1239208,3198,gaia
1239209,1239214,3199,gaia
1239215,1239215,3199,tyc
1239216,1239258,3199,gaia
1239259,1239259,3199,tyc
1239260,1239337,3199,gaia
1239338,1239338,3199,tyc
1239339,1239367,3199,gaia
1239368,1239368,3199,tyc
1239369,1239409,3199,gaia
1239410,1239423,3200,gaia
1239424,1239424,3200,tyc
1239425,1239546,3200,gaia
1239547,1239547,3200,tyc
1239548,1239593,3200,gaia
1239594,1239652,3201,gaia
1239653,1239653,3201,tyc
1239654,1239658,3201,gaia
1239659,1239659,3201,tyc
1239660,1239672,3201,gaia
1239673,1239673,3201,tyc
1239674,1239708,3201,gaia
1239709,1239709,3201,tyc
1239710,1239815,3201,gaia
1239816,1239816,3201,tyc
1239817,1239841,3201,gaia
1239842,1239842,3201,tyc
1239843,1239956,3201,gaia
1239957,1239957,3201,tyc
1239958,1240042,3201,gaia
1240043,1240043,3201,tyc
1240044,1240092,3201,gaia
1240093,1240093,3201,tyc
1240094,1240107,3201,gaia
1240108,1240108,3201,tyc
1240109,1240139,3201,gaia
1240140,1240140,3201,tyc
1240141,1240189,3201,gaia
1240190,1240190,3201,tyc
1240191,1240196,3201,gaia
1240197,1240197,3201,tyc
1240198,1240258,3201,gaia
1240259,1240259,3201,tyc
1240260,1240264,3201,gaia
1240265,1240265,3201,tyc
1240266,1240303,3201,gaia
1240304,1240304,3201,tyc
1240305,1240358,3201,gaia
1240359,1240359,3201,tyc
1240360,1240524,3201,gaia
1240525,1240568,3202,gaia
1240569,1240569,3202,tyc
1240570,1240737,3202,gaia
1240738,1240738,3202,tyc
1240739,1240845,3202,gaia
1240846,1240846,3202,tyc
1240847,1240898,3202,gaia
1240899,1240899,3202,tyc
1240900,1240904,3202,gaia
1240905,1240905,3202,tyc
1240906,1240930,3202,gaia
1240931,1240931,3202,tyc
1240932,1240940,3202,gaia
1240941,1240941,3202,tyc
1240942,1241025,3202,gaia
1241026,1241026,3202,tyc
1241027,1241071,3202,gaia
1241072,1241072,3202,tyc
1241073,1241102,3202,gaia
1241103,1241103,3202,tyc
1241104,1241133,3202,gaia
1241134,1241134,3202,tyc
1241135,1241147,3202,gaia
1241148,1241148,3202,tyc
1241149,1241219,3202,gaia
1241220,1241220,3202,tyc
1241221,1241356,3202,gaia
1241357,1241357,3201,gaia
1241358,1241369,3202,gaia
1241370,1241389,3203,gaia
1241390,1241390,3203,tyc
1241391,1241392,3203,gaia
1241393,1241396,3204,gaia
1241397,1241456,3205,gaia
1241457,1241457,3205,tyc
1241458,1241481,3205,gaia
1241482,1241807,3206,gaia
1241808,1241815,3207,gaia
1241816,1241816,3218,gaia
1241817,1241865,3207,gaia
1241866,1241866,3207,tyc
1241867,1241867,3207,gaia
1241868,1241868,3207,tyc
1241869,1241893,3207,gaia
1241894,1241894,3207,tyc
1241895,1242012,3207,gaia
1242013,1242018,3208,gaia
1242019,1242019,3208,tyc
1242020,1242069,3208,gaia
1242070,1242070,3208,tyc
1242071,1242099,3208,gaia
1242100,1242162,3209,gaia
1242163,1242163,3209,tyc
1242164,1242175,3209,gaia
1242176,1242176,3209,tyc
1242177,1242223,3209,gaia
1242224,1242224,3209,tyc
1242225,1242271,3209,gaia
1242272,1242272,3209,tyc
1242273,1242286,3209,gaia
1242287,1242287,3209,tyc
1242288,1242331,3209,gaia
1242332,1242442,3210,gaia
1242443,1242443,3210,tyc
1242444,1242452,3210,gaia
1242453,1242494,3211,gaia
1242495,1242495,3211,tyc
1242496,1242498,3211,gaia
1242499,1242499,3211,tyc
1242500,1242516,3211,gaia
1242517,1242517,3211,tyc
1242518,1242536,3211,gaia
1242537,1242537,3211,tyc
1242538,1242578,3211,gaia
1242579,1242579,3211,tyc
1242580,1242754,3211,gaia
1242755,1242755,3211,tyc
1242756,1242850,3211,gaia
1242851,1242851,3211,tyc
1242852,1242919,3211,gaia
1242920,1242920,3211,tyc
1242921,1242947,3211,gaia
1242948,1242948,3211,tyc
1242949,1242978,3211,gaia
1242979,1242979,3211,tyc
1242980,1243023,3211,gaia
1243024,1243024,3211,tyc
1243025,1243052,3211,gaia
1243053,1243053,3211,tyc
1243054,1243151,3211,gaia
1243152,1243152,3211,tyc
1243153,1243205,3211,gaia
1243206,1243208,3212,gaia
1243209,1243209,3212,tyc
1243210,1243228,3212,gaia
1243229,1243403,3213,gaia
1243404,1243404,3213,tyc
1243405,1243678,3213,gaia
1243679,1243679,3213,tyc
1243680,1243939,3213,gaia
1243940,1243940,3213,tyc
1243941,1243977,3213,gaia
1243978,1243978,3213,tyc
1243979,1243997,3213,gaia
1243998,1244157,3214,gaia
1244158,1244158,3214,tyc
1244159,1244207,3214,gaia
1244208,1244208,3214,tyc
1244209,1244397,3214,gaia
1244398,1244398,3214,tyc
1244399,1244536,3214,gaia
1244537,1244537,3214,tyc
1244538,1244551,3214,gaia
1244552,1244552,3214,tyc
1244553,1244583,3214,gaia
1244584,1244584,3214,tyc
1244585,1244651,3214,gaia
1244652,1244652,3214,tyc
1244653,1244781,3214,gaia
1244782,1244782,3214,tyc
1244783,1244891,3214,gaia
1244892,1244892,3214,tyc
1244893,1244977,3214,gaia
1244978,1244978,3214,tyc
1244979,1245009,3214,gaia
1245010,1245060,3215,gaia
1245061,1245111,3216,gaia
1245112,1245112,3216,tyc
1245113,1245242,3216,gaia
1245243,1245243,3216,tyc
1245244,1245251,3216,gaia
1245252,1245252,3216,tyc
1245253,1245329,3216,gaia
1245330,1245330,3216,tyc
1245331,1245430,3216,gaia
1245431,1245431,3216,tyc
1245432,1245527,3216,gaia
1245528,1245528,3216,tyc
1245529,1246118,3216,gaia
1246119,1246119,3216,tyc
1246120,1246227,3216,gaia
1246228,1246228,3216,tyc
1246229,1246275,3216,gaia
1246276,1246340,3217,gaia
1246341,1246341,3217,tyc
1246342,1246350,3217,gaia
1246351,1246351,3217,tyc
1246352,1246355,3217,gaia
1246356,1246356,3217,tyc
1246357,1246363,3217,gaia
1246364,1246364,3217,tyc
1246365,1246365,3217,gaia
1246366,1246366,3217,tyc
1246367,1246416,3217,gaia
1246417,1246549,3218,gaia
1246550,1246550,3218,tyc
1246551,1246581,3218,gaia
1246582,1246587,3219,gaia
1246588,1246588,3219,tyc
1246589,1246597,3219,gaia
1246598,1246598,3219,tyc
1246599,1246654,3219,gaia
1246655,1246655,3219,tyc
1246656,1246716,3219,gaia
1246717,1246820,3220,gaia
1246821,1246821,3220,tyc
1246822,1246839,3220,gaia
1246840,1246840,3220,tyc
1246841,1246869,3220,gaia
1246870,1246870,3220,tyc
1246871,1246960,3220,gaia
1246961,1246967,3221,gaia
1246968,1246968,3221,tyc
1246969,1246970,3221,gaia
1246971,1246999,3222,gaia
1247000,1247000,3222,tyc
1247001,1247027,3222,gaia
1247028,1247028,3222,tyc
1247029,1247033,3222,gaia
1247034,1247034,3222,tyc
1247035,1247202,3222,gaia
1247203,1247217,3223,gaia
1247218,1247218,3223,tyc
1247219,1247223,3223,gaia
1247224,1247224,3224,gaia
1247225,1247263,3225,gaia
1247264,1247264,3225,tyc
1247265,1247278,3225,gaia
1247279,1247279,3225,tyc
1247280,1247308,3225,gaia
1247309,1247309,3225,tyc
1247310,1247311,3225,gaia
1247312,1247700,3226,gaia
1247701,1247701,3226,tyc
1247702,1247747,3226,gaia
1247748,1247748,3226,tyc
1247749,1247844,3226,gaia
1247845,1247845,3226,tyc
1247846,1247969,3226,gaia
1247970,1247970,3226,tyc
1247971,1248040,3226,gaia
1248041,1248041,3226,tyc
1248042,1248090,3226,gaia
1248091,1248106,3227,gaia
1248107,1248107,3227,tyc
1248108,1248153,3227,gaia
1248154,1248154,3227,tyc
1248155,1248349,3227,gaia
1248350,1248350,3227,tyc
1248351,1248389,3227,gaia
1248390,1248390,3227,tyc
1248391,1248393,3227,gaia
1248394,1248394,3227,tyc
1248395,1248431,3227,gaia
1248432,1248432,3227,tyc
1248433,1248593,3227,gaia
1248594,1248649,3228,gaia
1248650,1248650,3228,tyc
1248651,1248723,3228,gaia
1248724,1248749,3229,gaia
1248750,1248750,3229,tyc
1248751,1248776,3229,gaia
1248777,1248777,3229,tyc
1248778,1248844,3229,gaia
1248845,1248845,3229,tyc
1248846,1248904,3229,gaia
1248905,1248905,3229,tyc
1248906,1248912,3229,gaia
1248913,1248913,3229,tyc
1248914,1248999,3229,gaia
1249000,1249000,3229,tyc
1249001,1249026,3229,gaia
1249027,1249059,3230,gaia
1249060,1249067,3231,gaia
1249068,1249068,3231,tyc
1249069,1249194,3231,gaia
1249195,1249198,3232,gaia
1249199,1249199,3232,tyc
1249200,1249213,3232,gaia
1249214,1249214,3232,tyc
1249215,1249277,3232,gaia
1249278,1249278,3232,tyc
1249279,1249312,3232,gaia
1249313,1249313,3232,tyc
1249314,1249434,3232,gaia
1249435,1249435,3232,tyc
1249436,1249590,3232,gaia
1249591,1249592,3233,gaia
1249593,1249657,3234,gaia
1249658,1249658,3234,tyc
1249659,1249683,3234,gaia
1249684,1249684,3234,tyc
1249685,1249843,3234,gaia
1249844,1249844,3234,tyc
1249845,1249913,3234,gaia
1249914,1249914,3234,tyc
1249915,1249921,3234,gaia
1249922,1249922,3234,tyc
1249923,1249983,3234,gaia
1249984,1250009,3235,gaia
1250010,1250010,3235,tyc
1250011,1250113,3235,gaia
1250114,1250114,3235,tyc
1250115,1250155,3235,gaia
1250156,1250279,3236,gaia
1250280,1250289,3237,gaia
1250290,1250290,3237,tyc
1250291,1250345,3237,gaia
1250346,1250346,3237,tyc
1250347,1250385,3237,gaia
1250386,1250386,3237,tyc
1250387,1250396,3237,gaia
1250397,1250397,3237,tyc
1250398,1250420,3237,gaia
1250421,1250421,3237,tyc
1250422,1250483,3237,gaia
1250484,1250651,3238,gaia
1250652,1250652,3238,tyc
1250653,1250655,3238,gaia
1250656,1250656,3238,tyc
1250657,1250711,3238,gaia
1250712,1250712,3238,tyc
1250713,1250772,3238,gaia
1250773,1250795,3239,gaia
1250796,1250796,3239,tyc
1250797,1250810,3239,gaia
1250811,1250811,3239,tyc
1250812,1251016,3239,gaia
1251017,1251017,3239,tyc
1251018,1251199,3239,gaia
1251200,1251250,3240,gaia
1251251,1251251,3240,tyc
1251252,1251275,3240,gaia
1251276,1251276,3240,tyc
1251277,1251307,3240,gaia
1251308,1251308,3240,tyc
1251309,1251318,3240,gaia
1251319,1251355,3241,gaia
1251356,1251356,3241,tyc
1251357,1251391,3241,gaia
1251392,1251392,3241,tyc
1251393,1251430,3241,gaia
1251431,1251431,3241,tyc
1251432,1251518,3241,gaia
1251519,1251519,3241,tyc
1251520,1251587,3241,gaia
1251588,1251676,3242,gaia
1251677,1251677,3242,tyc
1251678,1251741,3242,gaia
1251742,1251742,3242,tyc
1251743,1251831,3242,gaia
1251832,1251832,3242,tyc
1251833,1251838,3242,gaia
1251839,1251839,3242,tyc
1251840,1251864,3242,gaia
1251865,1251865,3242,tyc
1251866,1251892,3242,gaia
1251893,1251893,3242,tyc
1251894,1251950,3242,gaia
1251951,1251966,3243,gaia
1251967,1251967,3243,tyc
1251968,1251993,3243,gaia
1251994,1251994,3243,tyc
1251995,1252024,3243,gaia
1252025,1252025,3243,tyc
1252026,1252041,3243,gaia
1252042,1252042,3243,tyc
1252043,1252048,3243,gaia
1252049,1252049,3243,tyc
1252050,1252211,3243,gaia
1252212,1252337,3244,gaia
1252338,1252338,3244,tyc
1252339,1252356,3244,gaia
1252357,1252357,3244,tyc
1252358,1252381,3244,gaia
1252382,1252393,3245,gaia
1252394,1252394,3245,tyc
1252395,1252614,3245,gaia
1252615,1252615,3245,tyc
1252616,1252622,3245,gaia
1252623,1252623,3245,tyc
1252624,1252771,3245,gaia
1252772,1252773,3245,tyc
1252774,1252786,3245,gaia
1252787,1252897,3246,gaia
1252898,1252898,3246,tyc
1252899,1252936,3246,gaia
1252937,1252937,3246,tyc
1252938,1252945,3246,gaia
1252946,1252946,3246,tyc
1252947,1252949,3246,gaia
1252950,1252950,3246,tyc
1252951,1253121,3246,gaia
1253122,1253122,3246,tyc
1253123,1253197,3246,gaia
1253198,1253198,3246,tyc
1253199,1253251,3246,gaia
1253252,1253282,3247,gaia
1253283,1253283,3247,tyc
1253284,1253301,3247,gaia
1253302,1253302,3247,tyc
1253303,1253507,3247,gaia
1253508,1253508,3247,tyc
1253509,1253678,3247,gaia
1253679,1253679,3247,tyc
1253680,1253885,3247,gaia
1253886,1253886,3247,tyc
1253887,1253892,3247,gaia
1253893,1253893,3247,tyc
1253894,1253965,3247,gaia
1253966,1253966,3247,tyc
1253967,1254027,3247,gaia
1254028,1254028,3247,tyc
1254029,1254135,3247,gaia
1254136,1254136,3247,tyc
1254137,1254147,3248,gaia
1254148,1254263,3249,gaia
1254264,1254264,3249,tyc
1254265,1254282,3249,gaia
1254283,1254340,3250,gaia
1254341,1254341,3250,tyc
1254342,1254342,3250,gaia
1254343,1254343,3250,tyc
1254344,1254386,3250,gaia
1254387,1254387,3250,tyc
1254388,1254509,3250,gaia
1254510,1254510,3250,tyc
1254511,1254541,3250,gaia
1254542,1254542,3250,tyc
1254543,1254696,3250,gaia
1254697,1254697,3250,tyc
1254698,1254784,3250,gaia
1254785,1254785,3250,tyc
1254786,1254805,3250,gaia
1254806,1254854,3251,gaia
1254855,1254855,3251,tyc
1254856,1254912,3251,gaia
1254913,1255023,3252,gaia
1255024,1255024,3252,tyc
1255025,1255153,3252,gaia
1255154,1255154,3252,tyc
1255155,1255211,3252,gaia
1255212,1255241,3253,gaia
1255242,1255242,3253,tyc
1255243,1255252,3253,gaia
1255253,1255345,3254,gaia
1255346,1255346,3254,tyc
1255347,1255355,3254,gaia
1255356,1255356,3254,tyc
1255357,1255443,3254,gaia
1255444,1255444,3254,tyc
1255445,1255489,3254,gaia
1255490,1255584,3255,gaia
1255585,1255649,3256,gaia
1255650,1255846,3257,gaia
1255847,1255847,3257,tyc
1255848,1255876,3257,gaia
1255877,1255877,3257,tyc
1255878,1255928,3257,gaia
1255929,1255929,3257,tyc
1255930,1255944,3257,gaia
1255945,1255978,3258,gaia
1255979,1255979,3258,tyc
1255980,1255983,3258,gaia
1255984,1255984,3258,tyc
1255985,1256082,3258,gaia
1256083,1256083,3258,tyc
1256084,1256269,3258,gaia
1256270,1256270,3258,tyc
1256271,1256292,3258,gaia
1256293,1256293,3258,tyc
1256294,1256416,3258,gaia
1256417,1256417,3258,tyc
1256418,1256459,3258,gaia
1256460,1256460,3258,tyc
1256461,1256485,3258,gaia
1256486,1256486,3258,tyc
1256487,1256487,3258,gaia
1256488,1256595,3259,gaia
1256596,1256641,3260,gaia
1256642,1256642,3260,tyc
1256643,1256684,3260,gaia
1256685,1256776,3261,gaia
1256777,1256777,3261,tyc
1256778,1256841,3261,gaia
1256842,1256842,3261,tyc
1256843,1257032,3261,gaia
1257033,1257223,3262,gaia
1257224,1257224,3262,tyc
1257225,1257227,3262,gaia
1257228,1257228,3262,tyc
1257229,1257317,3262,gaia
1257318,1257318,3262,tyc
1257319,1257380,3262,gaia
1257381,1257414,3263,gaia
1257415,1257415,3263,tyc
1257416,1257500,3263,gaia
1257501,1257700,3264,gaia
1257701,1257701,3264,tyc
1257702,1257715,3264,gaia
1257716,1257716,3264,tyc
1257717,1257729,3264,gaia
1257730,1257841,3265,gaia
1257842,1257842,3265,tyc
1257843,1257874,3265,gaia
1257875,1257875,3265,tyc
1257876,1257882,3265,gaia
1257883,1257883,3265,tyc
1257884,1257888,3265,gaia
1257889,1257889,3265,tyc
1257890,1257972,3265,gaia
1257973,1257973,3265,tyc
1257974,1258086,3265,gaia
1258087,1258220,3266,gaia
1258221,1258221,3266,tyc
1258222,1258308,3266,gaia
1258309,1258309,3266,tyc
1258310,1258311,3266,gaia
1258312,1258445,3267,gaia
1258446,1258446,3267,tyc
1258447,1258462,3267,gaia
1258463,1258463,3267,tyc
1258464,1258468,3267,gaia
1258469,1258469,3267,tyc
1258470,1258555,3267,gaia
1258556,1258556,3267,tyc
1258557,1258566,3267,gaia
1258567,1258567,3267,tyc
1258568,1258584,3267,gaia
1258585,1258585,3267,tyc
1258586,1258631,3267,gaia
1258632,1258632,3267,tyc
1258633,1258723,3267,gaia
1258724,1258724,3267,tyc
1258725,1258874,3267,gaia
1258875,1258875,3267,tyc
1258876,1259011,3267,gaia
1259012,1259012,3267,tyc
1259013,1259060,3267,gaia
1259061,1259061,3267,tyc
1259062,1259115,3267,gaia
1259116,1259165,3268,gaia
1259166,1259166,3268,tyc
1259167,1259302,3268,gaia
1259303,1259303,3268,tyc
1259304,1259308,3268,gaia
1259309,1259309,3268,tyc
1259310,1259313,3268,gaia
1259314,1259314,3268,tyc
1259315,1259367,3268,gaia
1259368,1259373,3269,gaia
1259374,1259374,3269,tyc
1259375,1259593,3269,gaia
1259594,1259594,3269,tyc
1259595,1259647,3269,gaia
1259648,1259648,3269,tyc
1259649,1259649,3268,gaia
1259650,1259714,3269,gaia
1259715,1259715,3269,tyc
1259716,1259808,3269,gaia
1259809,1259809,3269,tyc
1259810,1260055,3269,gaia
1260056,1260056,3269,tyc
1260057,1260073,3269,gaia
1260074,1260074,3269,tyc
1260075,1260166,3269,gaia
1260167,1260167,3269,tyc
1260168,1260362,3269,gaia
1260363,1260363,3269,tyc
1260364,1260419,3269,gaia
1260420,1260420,3269,tyc
1260421,1260482,3269,gaia
1260483,1260483,3269,tyc
1260484,1260556,3269,gaia
1260557,1260557,3269,tyc
1260558,1260588,3269,gaia
1260589,1260589,3269,tyc
1260590,1260656,3269,gaia
1260657,1260657,3269,tyc
1260658,1260703,3269,gaia
1260704,1260704,3269,tyc
1260705,1260712,3269,gaia
1260713,1260713,3269,tyc
1260714,1260826,3269,gaia
1260827,1260827,3269,tyc
1260828,1260868,3269,gaia
1260869,1260869,3269,tyc
1260870,1260958,3269,gaia
1260959,1260959,3269,tyc
1260960,1260963,3269,gaia
1260964,1261001,3270,gaia
1261002,1261002,3270,tyc
1261003,1261020,3270,gaia
1261021,1261021,3270,tyc
1261022,1261047,3270,gaia
1261048,1261058,3271,gaia
1261059,1261059,3271,tyc
1261060,1261112,3271,gaia
1261113,1261113,3271,tyc
1261114,1261138,3271,gaia
1261139,1261160,3272,gaia
1261161,1261161,3272,tyc
1261162,1261167,3272,gaia
1261168,1261168,3272,tyc
1261169,1261280,3272,gaia
1261281,1261281,3272,tyc
1261282,1261282,3271,gaia
1261283,1261369,3272,gaia
1261370,1261370,3272,tyc
1261371,1261414,3272,gaia
1261415,1261415,3272,tyc
1261416,1261419,3272,gaia
1261420,1261640,3273,gaia
1261641,1261641,3273,tyc
1261642,1261716,3273,gaia
1261717,1261717,3273,tyc
1261718,1261766,3273,gaia
1261767,1261783,3274,gaia
1261784,1261784,3274,tyc
1261785,1261797,3274,gaia
1261798,1261807,3275,gaia
1261808,1261830,3276,gaia
1261831,1261831,3276,tyc
1261832,1261867,3276,gaia
1261868,1261868,3276,tyc
1261869,1261884,3276,gaia
1261885,1261885,3276,tyc
1261886,1261968,3276,gaia
1261969,1261969,3276,tyc
1261970,1261996,3276,gaia
1261997,1262004,3277,gaia
1262005,1262005,3277,tyc
1262006,1262006,3277,gaia
1262007,1262053,3278,gaia
1262054,1262054,3278,tyc
1262055,1262099,3278,gaia
1262100,1262100,3278,tyc
1262101,1262146,3278,gaia
1262147,1262147,3278,tyc
1262148,1262174,3278,gaia
1262175,1262175,3278,tyc
1262176,1262312,3278,gaia
1262313,1262313,3278,tyc
1262314,1262342,3278,gaia
1262343,1262344,3279,gaia
1262345,1262345,3279,tyc
1262346,1262361,3279,gaia
1262362,1262362,3279,tyc
1262363,1262393,3279,gaia
1262394,1262394,3279,tyc
1262395,1262447,3279,gaia
1262448,1262448,3279,tyc
1262449,1262712,3279,gaia
1262713,1262713,3279,tyc
1262714,1262767,3279,gaia
1262768,1262768,3279,tyc
1262769,1262887,3279,gaia
1262888,1262888,3279,tyc
1262889,1262980,3279,gaia
1262981,1262981,3279,tyc
1262982,1263095,3279,gaia
1263096,1263096,3279,tyc
1263097,1263100,3279,gaia
1263101,1263101,3279,tyc
1263102,1263268,3279,gaia
1263269,1263269,3279,tyc
1263270,1263345,3279,gaia
1263346,1263346,3279,tyc
1263347,1263360,3279,gaia
1263361,1263361,3279,tyc
1263362,1263449,3279,gaia
1263450,1263450,3279,tyc
1263451,1263464,3279,gaia
1263465,1263465,3279,tyc
1263466,1263548,3279,gaia
1263549,1263549,3279,tyc
1263550,1263585,3279,gaia
1263586,1263586,3279,tyc
1263587,1263590,3279,gaia
1263591,1263591,3279,tyc
1263592,1263669,3279,gaia
1263670,1263670,3278,gaia
1263671,1263689,3279,gaia
1263690,1263690,3279,tyc
1263691,1263829,3279,gaia
1263830,1263830,3279,tyc
1263831,1263848,3279,gaia
1263849,1263849,3279,tyc
1263850,1263855,3279,gaia
1263856,1263856,3279,tyc
1263857,1263914,3279,gaia
1263915,1263915,3279,tyc
1263916,1263932,3279,gaia
1263933,1264061,3280,gaia
1264062,1264062,3280,tyc
1264063,1264074,3280,gaia
1264075,1264075,3280,tyc
1264076,1264089,3280,gaia
1264090,1264090,3280,tyc
1264091,1264092,3280,gaia
1264093,1264093,3280,tyc
1264094,1264097,3280,gaia
1264098,1264098,3280,tyc
1264099,1264166,3280,gaia
1264167,1264167,3280,tyc
1264168,1264274,3280,gaia
1264275,1264275,3280,tyc
1264276,1264307,3280,gaia
1264308,1264308,3280,tyc
1264309,1264385,3280,gaia
1264386,1264392,3281,gaia
